task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
439	bc/0c3b66	503fca3f-03b0-4778-b862-41c57cad0254	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (2)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:19:29.145	2024-10-16 15:19:48.684	2024-10-16 15:21:18.689	1m 50s	50.7s	harmon-queue	82.9%	5.2%	12.4 GB	12.8 GB	12.4 GB	12.8 GB	12.7 GB	15.9 MB	11072	1318	0	0	21239	3479	-	s3://nao-harmon/test-dedup-cc2021/work/bc/0c3b66cb24e5e7eabf02e56a8db6fe	-	-
440	36/c868f7	490dc09b-ca5f-4d68-9560-00e136fa6fd3	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (3)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:19:29.319	2024-10-16 15:19:39.197	2024-10-16 15:21:18.761	1m 49s	50.6s	harmon-queue	73.6%	5.1%	12.2 GB	12.8 GB	12.2 GB	12.8 GB	12.7 GB	1.7 MB	9833	434	0	0	19799	3103	-	s3://nao-harmon/test-dedup-cc2021/work/36/c868f75092077586d8d7de205f461b	-	-
474	27/220caa	2a8bacb2-f7bb-491a-9119-9d2b8044974f	RUN:HV:BOWTIE2_HUMAN	-	RUN:HV:BOWTIE2_HUMAN (12)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:20:39.187	2024-10-16 15:20:48.631	2024-10-16 15:21:18.785	39.6s	18s	harmon-queue	1077.1%	1.6%	4 GB	5.4 GB	4 GB	5.4 GB	3.5 GB	78.5 MB	7290	6890	0	0	17597	39	-	s3://nao-harmon/test-dedup-cc2021/work/27/220caa5c5134ad5f1282d86a7815db	-	-
373	5a/5ccbb3	3d3b7688-5fc4-4a2f-9888-7defafeed5b8	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (13)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:18:39.464	2024-10-16 15:19:28.694	2024-10-16 15:21:38.649	2m 59s	2m 4s	harmon-queue	103.0%	0.0%	42.6 MB	1.4 GB	44 MB	1.4 GB	122.5 MB	109.6 MB	49540	2024	0	168 KB	3134	444	-	s3://nao-harmon/test-dedup-cc2021/work/5a/5ccbb324c456bce5fa7065fd7227e6	-	-
485	54/82c3d2	976aa793-dd11-42df-a3a7-ceaaa5237537	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (7)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.717	2024-10-16 15:20:48.633	2024-10-16 15:21:38.682	59s	47.1s	harmon-queue	506.7%	12.1%	29 GB	65.8 GB	29 GB	65.8 GB	12.6 GB	264 KB	825339	155	0	92 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/54/82c3d29fbb8833fb1c36f9c29c88c5	-	-
430	2d/105d88	7fd78aa0-b658-4c81-b85c-1ab18e7a3d7a	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (13)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:19:19.018	2024-10-16 15:19:39.156	2024-10-16 15:21:48.663	2m 30s	1m 55s	harmon-queue	85.4%	31.7%	76.1 GB	78.9 GB	77.9 GB	79 GB	77.8 GB	9.9 MB	979	3187	0	0	169216	53174	-	s3://nao-harmon/test-dedup-cc2021/work/2d/105d883a1f51e6020d769c51e1bd27	-	-
410	a1/e1f86d	b77991ab-756a-4ea1-8b49-a74842328c0e	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (16)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:18:59.467	2024-10-16 15:19:18.949	2024-10-16 15:21:48.624	2m 49s	1m 46s	harmon-queue	104.8%	0.0%	42.9 MB	1.4 GB	44.4 MB	1.4 GB	112.8 MB	101 MB	42390	1791	0	168 KB	2630	409	-	s3://nao-harmon/test-dedup-cc2021/work/a1/e1f86d81d7b435b02c48c6aebbd4c6	-	-
449	dd/8c47bc	519a7881-fb6a-4644-97b3-3e1565d73a32	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (15)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:19:39.152	2024-10-16 15:19:48.687	2024-10-16 15:21:48.675	2m 10s	1m 49s	harmon-queue	87.1%	31.7%	76 GB	78.9 GB	77.8 GB	78.9 GB	77.8 GB	3.7 MB	574	3082	0	0	168864	53044	-	s3://nao-harmon/test-dedup-cc2021/work/dd/8c47bc851137308200594b746a31a0	-	-
461	7c/8ef7cd	3b4c420a-c86f-4bf9-8368-748214c8140c	RUN:HV:COUNT_ALIGNMENT_DUPLICATES	-	RUN:HV:COUNT_ALIGNMENT_DUPLICATES (15)	COMPLETED	0	-	wave.seqera.io/wt/63667ca34560/library/ubuntu:latest	1	-	-	4 GB	1	2024-10-16 15:19:58.955	2024-10-16 15:21:48.698	2024-10-16 15:21:48.713	1m 50s	362ms	harmon-queue	51.6%	0.0%	1.5 MB	4.2 MB	1.5 MB	4.2 MB	17.7 MB	2.3 MB	2403	308	0	0	5	3	-	s3://nao-harmon/test-dedup-cc2021/work/7c/8ef7cd270ac03ada90a0492af75852	-	-
463	56/f3af7c	ea9a5387-c4ab-4043-ac9f-62f5c243010b	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (13)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:20:08.932	2024-10-16 15:21:48.714	2024-10-16 15:21:48.728	1m 40s	137ms	harmon-queue	20.6%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	3.9 MB	3.8 MB	240	46	0	0	5	2	-	s3://nao-harmon/test-dedup-cc2021/work/56/f3af7c15a12d12a9aae7d1e0d1cb80	-	-
448	66/81a065	3726f023-9c45-4557-a37a-6ab5b206882c	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (14)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:19:39.220	2024-10-16 15:19:48.687	2024-10-16 15:21:48.698	2m 9s	1m 48s	harmon-queue	91.8%	32.4%	77.8 GB	78.9 GB	78 GB	79 GB	77.8 GB	11.2 MB	1068	3563	0	0	176860	54355	-	s3://nao-harmon/test-dedup-cc2021/work/66/81a06500dc52a3943b005d13914897	-	-
465	da/dc2f09	a8a51130-027c-4700-b459-3ad987aec689	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (17)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:20:09.010	2024-10-16 15:21:48.728	2024-10-16 15:21:48.745	1m 40s	1.1s	harmon-queue	503.7%	0.0%	3 MB	3.9 MB	3 MB	3.9 MB	10.8 MB	5.9 MB	2814	267	0	32 KB	8	0	-	s3://nao-harmon/test-dedup-cc2021/work/da/dc2f09c903e537d2f3d1b76ba60cef	-	-
472	18/280cfa	61f326cf-493f-49dd-b3b2-6cd9cb345353	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (14)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:20:39.036	2024-10-16 15:21:48.775	2024-10-16 15:21:48.795	1m 10s	156ms	harmon-queue	12.0%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	3.5 MB	3.5 MB	236	42	0	0	5	3	-	s3://nao-harmon/test-dedup-cc2021/work/18/280cfa221ec842b0865243aaf03122	-	-
464	f9/28a044	c8f0d8ed-95f3-446f-a71d-fed514c16639	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (17)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:20:09.036	2024-10-16 15:21:48.745	2024-10-16 15:21:48.770	1m 40s	2.6s	harmon-queue	1820.5%	0.1%	387.6 MB	11.8 GB	387.6 MB	12 GB	768.4 MB	757.2 MB	48170	24095	0	204 KB	9280	2985	-	s3://nao-harmon/test-dedup-cc2021/work/f9/28a04417b8c0918cfa007cd7402832	-	-
473	fa/ae2062	3dd2ed40-ea0c-47f5-8e4f-517c7b3e3c55	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS	-	RUN:HV:COMBINE_MAPPED_BOWTIE2_READS (15)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-16 15:20:39.146	2024-10-16 15:21:48.796	2024-10-16 15:21:48.818	1m 10s	147ms	harmon-queue	18.3%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	4.2 MB	4.1 MB	242	48	0	0	5	1	-	s3://nao-harmon/test-dedup-cc2021/work/fa/ae2062ddfac63c036915a6df918d6e	-	-
477	41/f36afb	c38693d0-e114-4a0b-98a6-6975a3163911	RUN:PROFILE:TAXONOMY_RIBO:LABEL_BRACKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_BRACKEN_REPORTS (11)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:20:39.197	2024-10-16 15:21:48.818	2024-10-16 15:21:48.837	1m 10s	2.6s	harmon-queue	212.1%	0.1%	124.1 MB	4.5 GB	124.1 MB	4.5 GB	17.7 MB	2 KB	2261	23	0	0	66	34	-	s3://nao-harmon/test-dedup-cc2021/work/41/f36afb616056d5b220662f5a4079a6	-	-
483	83/eab2b2	cadca9e0-c1a0-4836-8a43-e2943a724100	RUN:HV:EXTRACT_UNCONC_READ_IDS	-	RUN:HV:EXTRACT_UNCONC_READ_IDS (16)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:20:39.423	2024-10-16 15:21:48.888	2024-10-16 15:21:48.900	1m 9s	911ms	harmon-queue	82.9%	0.0%	6.4 MB	10.5 MB	6.4 MB	10.5 MB	26.4 MB	213 B	3547	13	0	0	1	1	-	s3://nao-harmon/test-dedup-cc2021/work/83/eab2b24d5465e9b79adf8e04de4af3	-	-
475	94/9f0960	188aa6f0-e57e-4aee-a297-d94a7058cf08	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (1)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.270	2024-10-16 15:20:48.632	2024-10-16 15:21:48.887	1m 10s	51.7s	harmon-queue	874.2%	14.0%	33.7 GB	68 GB	33.7 GB	68 GB	12.6 GB	887 KB	825377	236	0	88 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/94/9f0960aad9b3ca7a01a365efae6df5	-	-
481	32/b77916	cc94541a-8cb2-4691-a22a-230037998a8d	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (5)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.433	2024-10-16 15:20:48.633	2024-10-16 15:21:48.919	1m 9s	50.3s	harmon-queue	729.9%	14.6%	35.1 GB	68 GB	35.1 GB	68 GB	12.6 GB	1.7 MB	825414	343	0	112 KB	21	0	-	s3://nao-harmon/test-dedup-cc2021/work/32/b7791682baadc17b87b130851e7680	-	-
482	de/85b3b1	3b5778a1-75b7-4c8c-82fc-12a8692d9bae	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED	-	RUN:HV:PROCESS_BOWTIE2_SAM_PAIRED (16)	COMPLETED	0	-	wave.seqera.io/wt/a93b7dbc0ebc/pandas/pandas:pip-all	1	-	-	4 GB	1	2024-10-16 15:20:39.405	2024-10-16 15:21:48.887	2024-10-16 15:21:58.653	1m 19s	4.3s	harmon-queue	147.0%	0.0%	114.5 MB	1.6 GB	115.3 MB	1.6 GB	40.6 MB	17.3 MB	4622	2272	0	112 KB	4531	318	-	s3://nao-harmon/test-dedup-cc2021/work/de/85b3b11b97791451786b74a9cd29ef	-	-
256	57/b5a7b8	a6de79fb-33b1-4a2e-92b6-b266c3ed328b	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET	-	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET (18)	COMPLETED	0	-	wave.seqera.io/wt/24c29a36e239/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-16 15:13:39.158	2024-10-16 15:18:28.626	2024-10-16 15:21:58.630	8m 19s	2m 33s	harmon-queue	147.8%	0.0%	6.9 MB	18.6 MB	6.9 MB	18.6 MB	12.2 GB	7.2 GB	977048	314338	0	0	222820	16102	-	s3://nao-harmon/test-dedup-cc2021/work/57/b5a7b844b524e9a352a538cc4c66d6	-	-
470	54/e2a7b2	b9e178c4-296b-4f06-b5c3-b00bb39cef16	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_DEDUP (16)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:20:38.937	2024-10-16 15:21:48.771	2024-10-16 15:21:58.642	1m 20s	4s	harmon-queue	35.8%	0.0%	1.6 MB	10.6 MB	1.6 MB	14.5 MB	32.3 MB	24.6 MB	43938	69498	0	0	103399	1042	-	s3://nao-harmon/test-dedup-cc2021/work/54/e2a7b2e8a67d7202e4e57b7ae3fe32	-	-
468	53/1c3f1c	d4975bb8-6b7f-4380-80f7-2631254cbdba	RUN:CLEAN:QC:MULTIQC	-	RUN:CLEAN:QC:MULTIQC	COMPLETED	0	-	wave.seqera.io/wt/bd9bdb9cd9ba/multiqc/multiqc:v1.21	1	-	-	4 GB	1	2024-10-16 15:20:29.529	2024-10-16 15:21:48.771	2024-10-16 15:22:08.619	1m 39s	5.2s	harmon-queue	151.7%	0.0%	95.7 MB	1.5 GB	95.7 MB	1.5 GB	35.2 MB	21.9 MB	3626	179	0	14.8 MB	1995	53	-	s3://nao-harmon/test-dedup-cc2021/work/53/1c3f1c36ddde14be7730553d98d6b9	-	-
478	c1/e30468	c63798a2-b9e7-4c1d-a95e-d40fe3fa26c8	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (2)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.299	2024-10-16 15:21:28.587	2024-10-16 15:22:18.636	1m 39s	45.1s	harmon-queue	441.7%	12.6%	30.1 GB	65.8 GB	30.1 GB	65.8 GB	12.6 GB	73.9 KB	825329	129	0	92 KB	21	0	-	s3://nao-harmon/test-dedup-cc2021/work/c1/e304686f4fd871e93e1f32bd7e079f	-	-
489	17/c48234	19aba4aa-bedf-4b37-9afb-3d5d821828e4	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (11)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:21:08.958	2024-10-16 15:21:48.921	2024-10-16 15:22:18.682	1m 10s	23.3s	harmon-queue	213.3%	5.4%	12.9 GB	14.7 GB	13 GB	14.7 GB	12.7 GB	58.2 MB	14858	3947	0	0	31885	4118	-	s3://nao-harmon/test-dedup-cc2021/work/17/c4823485bb56c12d0f4e42deab9395	-	-
479	f6/15fb64	2d7e0fb4-ee3d-4261-95a0-9a2a40f138ea	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (3)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.349	2024-10-16 15:21:28.588	2024-10-16 15:22:18.666	1m 39s	46.2s	harmon-queue	673.5%	13.8%	33.2 GB	68 GB	33.2 GB	68 GB	12.6 GB	1.5 MB	825398	332	0	100 KB	21	0	-	s3://nao-harmon/test-dedup-cc2021/work/f6/15fb64f0af419b10d4b3fe3604eea2	-	-
389	49/fa1272	944fd493-9486-4c81-ba03-6016828e3b24	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ	-	RUN:PROFILE:TAXONOMY_NORIBO:JOIN_FASTQ (15)	COMPLETED	0	-	wave.seqera.io/wt/3de20233d727/securebio/nao-pypkg:latest	1	-	-	4 GB	1	2024-10-16 15:18:49.306	2024-10-16 15:18:59.169	2024-10-16 15:22:28.646	3m 39s	2m 11s	harmon-queue	103.8%	0.0%	42.7 MB	1.4 GB	44.1 MB	1.4 GB	114.3 MB	102 MB	45465	1865	0	168 KB	2857	783	-	s3://nao-harmon/test-dedup-cc2021/work/49/fa127269625b4c432d0876cc788338	-	-
497	00/8a6102	bd598016-0e3d-4c76-ab9e-738a3a5166e9	RUN:HV:BOWTIE2_OTHER	-	RUN:HV:BOWTIE2_OTHER (12)	COMPLETED	0	-	wave.seqera.io/wt/37caa74abbaf/staphb/bowtie2:2.5.3	16	-	-	32 GB	1	2024-10-16 15:21:19.167	2024-10-16 15:21:48.922	2024-10-16 15:22:28.689	1m 10s	23.6s	harmon-queue	170.9%	5.5%	13.2 GB	14.7 GB	13.2 GB	14.7 GB	12.7 GB	23.8 MB	11683	1828	0	0	31733	4230	-	s3://nao-harmon/test-dedup-cc2021/work/00/8a6102d04ded84a24e4287daeac00d	-	-
487	f8/c7bb86	725872bf-30f9-4705-814d-8b602f865b1a	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS (12)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:21:08.934	2024-10-16 15:22:38.611	2024-10-16 15:22:38.647	1m 30s	3.5s	harmon-queue	170.3%	0.1%	130.5 MB	4.9 GB	130.8 MB	4.9 GB	17.7 MB	50.4 KB	2261	30	0	0	532	49	-	s3://nao-harmon/test-dedup-cc2021/work/f8/c7bb861452ac184ee617dbbcd58bed	-	-
488	77/760b13	2a74337d-8088-4df4-8887-b792a4cd5665	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN	-	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN (12)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:21:08.991	2024-10-16 15:22:38.648	2024-10-16 15:22:38.759	1m 30s	1s	harmon-queue	58.9%	0.0%	1.4 MB	4.3 MB	1.4 MB	4.3 MB	6.2 MB	217.7 KB	1055	35	0	0	8	1	-	s3://nao-harmon/test-dedup-cc2021/work/77/760b132daff9215857c38374ef6e4b	-	-
503	3f/7df145	ebcbf67b-5942-45fb-bb0f-d83c04c6332f	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS (13)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:21:48.927	2024-10-16 15:22:38.761	2024-10-16 15:22:38.774	49.8s	3.5s	harmon-queue	132.4%	0.1%	129 MB	4.7 GB	130.9 MB	5 GB	17.7 MB	50.3 KB	2261	30	0	0	492	54	-	s3://nao-harmon/test-dedup-cc2021/work/3f/7df14523466dea53f84e537a3ed1f3	-	-
505	11/ebcc28	0dfc2822-eaf0-4dca-9522-41fec9df1552	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS (14)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:21:48.951	2024-10-16 15:22:38.774	2024-10-16 15:22:38.877	49.9s	3.7s	harmon-queue	143.2%	0.1%	130.4 MB	4.9 GB	130.7 MB	4.9 GB	17.7 MB	47 KB	2261	29	0	0	258	86	-	s3://nao-harmon/test-dedup-cc2021/work/11/ebcc281a77c0ffe6dae2a29649bb2a	-	-
508	d7/b586f0	684aafae-3c50-4fc8-87ca-8e2898e61b38	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS	-	RUN:PROFILE:TAXONOMY_RIBO:LABEL_KRAKEN_REPORTS (15)	COMPLETED	0	-	wave.seqera.io/wt/1139b127fcd4/rocker/tidyverse:4.4.1	1	-	-	4 GB	1	2024-10-16 15:21:48.988	2024-10-16 15:22:38.878	2024-10-16 15:22:39.162	50.2s	3.5s	harmon-queue	160.9%	0.1%	129.4 MB	4.8 GB	131 MB	5 GB	17.7 MB	55.9 KB	2260	33	0	0	417	59	-	s3://nao-harmon/test-dedup-cc2021/work/d7/b586f04d0647788645b6098bcfc583	-	-
504	b0/4b391b	170adb22-9596-4f76-91f1-83f426d71553	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN	-	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN (13)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:21:49.019	2024-10-16 15:22:39.163	2024-10-16 15:22:39.239	50.2s	1.1s	harmon-queue	60.7%	0.0%	1.5 MB	4.3 MB	1.5 MB	4.3 MB	6.1 MB	216.5 KB	1056	35	0	0	5	1	-	s3://nao-harmon/test-dedup-cc2021/work/b0/4b391bcf9bac0ad2fa39ed4612c2d1	-	-
506	e5/598db9	6b26d033-4d94-44e7-a4f1-653c070195ee	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN	-	RUN:PROFILE:TAXONOMY_RIBO:BRACKEN (14)	COMPLETED	0	-	wave.seqera.io/wt/9dfc3002c8d7/staphb/bracken:2.9	1	-	-	4 GB	1	2024-10-16 15:21:49.032	2024-10-16 15:22:39.240	2024-10-16 15:22:39.260	50.2s	1.3s	harmon-queue	80.3%	0.0%	28.4 MB	36.1 MB	28.4 MB	36.1 MB	6.1 MB	207 KB	1050	35	0	0	47	6	-	s3://nao-harmon/test-dedup-cc2021/work/e5/598db9c7eb4436c00485357f392a36	-	-
480	5e/d8ad21	75480fb5-ab2e-4c80-ab77-22d229536bdf	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (4)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.470	2024-10-16 15:21:48.920	2024-10-16 15:22:48.639	2m 9s	52.2s	harmon-queue	874.4%	13.7%	33 GB	65.8 GB	33 GB	65.8 GB	12.6 GB	790.7 KB	825363	223	0	88 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/5e/d8ad219cf4cc95a2a22656b61f8f1a	-	-
490	5b/0deee8	3717891e-15cb-42ff-8edd-69a16624cfcf	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (8)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:21:09.032	2024-10-16 15:21:48.921	2024-10-16 15:22:48.662	1m 40s	52.2s	harmon-queue	858.1%	14.1%	33.8 GB	65.8 GB	33.8 GB	65.8 GB	12.6 GB	1.3 MB	825400	299	0	92 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/5b/0deee864a5f2d8b33fc8cab0363ca2	-	-
495	49/5cd69f	2079534d-b1e3-409a-b597-c10f16ad3874	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (9)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:21:19.024	2024-10-16 15:21:48.922	2024-10-16 15:22:48.691	1m 30s	51.3s	harmon-queue	834.7%	14.1%	33.7 GB	65.8 GB	33.7 GB	65.8 GB	12.6 GB	759.7 KB	825364	219	0	88 KB	22	0	-	s3://nao-harmon/test-dedup-cc2021/work/49/5cd69ffabecb2d2ff1109acf6fae19	-	-
512	8d/91a576	cb98db25-7fd5-4431-b2f2-b7b8292a2ca2	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:SUMMARIZE_BBMERGE (17)	COMPLETED	0	-	wave.seqera.io/wt/91cb007c5c0f/eclipse/alpine_jdk8:latest	1	-	-	4 GB	1	2024-10-16 15:21:49.092	2024-10-16 15:22:58.638	2024-10-16 15:22:58.674	1m 10s	1s	harmon-queue	42.6%	0.0%	644 KB	6 MB	644 KB	6 MB	1.4 MB	773 KB	1819	3604	0	0	5	3	-	s3://nao-harmon/test-dedup-cc2021/work/8d/91a57689bcbc169befb3cb76ef0ffa	-	-
471	2a/877da3	66f8d12b-3126-4e8e-95b7-5e52f18117cb	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN	-	RUN:PROFILE:TAXONOMY_RIBO:KRAKEN (16)	COMPLETED	0	-	wave.seqera.io/wt/8f8bc22b1ef4/staphb/kraken2:2.1.3	16	-	-	128 GB	1	2024-10-16 15:20:39.033	2024-10-16 15:20:48.630	2024-10-16 15:22:58.617	2m 20s	1m 55s	harmon-queue	94.9%	32.4%	77.7 GB	78.9 GB	77.9 GB	78.9 GB	77.8 GB	7.4 MB	802	3259	0	0	165742	57329	-	s3://nao-harmon/test-dedup-cc2021/work/2a/877da3ccfafa9f63ba0ab565e7a0d6	-	-
484	df/4a2863	cfe6734e-9a16-4f74-adf1-ee34ffff40ce	RUN:HV:BBMAP_HUMAN	-	RUN:HV:BBMAP_HUMAN (6)	COMPLETED	0	-	wave.seqera.io/wt/e17d23295766/staphb/bbtools:39.01	32	-	-	64 GB	1	2024-10-16 15:20:39.472	2024-10-16 15:21:58.654	2024-10-16 15:22:58.636	2m 19s	49.6s	harmon-queue	817.3%	13.8%	33.2 GB	68 GB	33.2 GB	68.1 GB	12.6 GB	510.9 KB	825391	188	0	100 KB	21	0	-	s3://nao-harmon/test-dedup-cc2021/work/df/4a2863f3106ab2367e3105e652731c	-	-
